date_case,Confirmed,Recovered,Deaths
2021-04-26,130606,106465,2379
2021-04-27,130736,107163,2383
2021-04-28,130859,107887,2386
2021-04-29,130977,108606,2389
2021-04-30,131085,109338,2394
2021-05-01,131185,110172,2396
2021-05-02,131238,110920,2397
2021-05-03,131276,111792,2399
2021-05-04,131327,112626,2402
2021-05-05,131419,113468,2403
2021-05-06,131510,114362,2406
2021-05-07,131577,115253,2408
2021-05-08,131666,116126,2411
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,1,0,0
2020-02-26,1,0,0
2020-02-27,1,0,0
2020-02-28,1,0,0
2020-02-29,1,0,0
2020-03-01,1,0,0
2020-03-02,3,0,0
2020-03-03,5,0,0
2020-03-04,12,0,0
2020-03-05,12,0,0
2020-03-06,17,0,0
2020-03-07,17,0,0
2020-03-08,19,0,0
2020-03-09,20,0,0
2020-03-10,20,0,0
2020-03-11,20,0,0
2020-03-12,24,8,1
2020-03-13,26,8,2
2020-03-14,37,12,3
2020-03-15,48,12,4
2020-03-16,54,12,4
2020-03-17,60,12,4
2020-03-18,74,12,7
2020-03-19,87,32,9
2020-03-20,90,32,11
2020-03-21,139,32,15
2020-03-22,201,65,17
2020-03-23,230,65,17
2020-03-24,264,24,19
2020-03-25,302,65,21
2020-03-26,367,29,25
2020-03-27,409,29,26
2020-03-28,454,31,29
2020-03-29,511,31,31
2020-03-30,584,37,35
2020-03-31,716,46,44
2020-04-01,847,61,58
2020-04-02,986,61,86
2020-04-03,1171,62,105
2020-04-04,1251,90,130
2020-04-05,1320,90,152
2020-04-06,1423,90,173
2020-04-07,1468,113,193
2020-04-08,1572,237,205
2020-04-09,1666,347,235
2020-04-10,1761,405,256
2020-04-11,1825,460,275
2020-04-12,1914,591,293
2020-04-13,1983,601,313
2020-04-14,2070,691,326
2020-04-15,2160,708,336
2020-04-16,2268,783,348
2020-04-17,2418,846,364
2020-04-18,2534,894,367
2020-04-19,2629,1047,375
2020-04-20,2718,1099,384
2020-04-21,2811,1152,392
2020-04-22,2910,1204,402
2020-04-23,3007,1355,407
2020-04-24,3127,1408,415
2020-04-25,3256,1479,419
2020-04-26,3382,1508,425
2020-04-27,3517,1558,432
2020-04-28,3649,1651,437
2020-04-29,3848,1702,444
2020-04-30,4006,1779,450
2020-05-01,4154,1821,453
2020-05-02,4295,1872,459
2020-05-03,4474,1936,463
2020-05-04,4648,1998,465
2020-05-05,4838,2067,470
2020-05-06,4997,2197,476
2020-05-07,5182,2323,483
2020-05-08,5369,2467,488
2020-05-09,5558,2546,494
2020-05-10,5723,2678,502
2020-05-11,5891,2841,507
2020-05-12,6067,2998,515
2020-05-13,6253,3058,522
2020-05-14,6442,3158,529
2020-05-15,6629,3271,536
2020-05-16,6821,3409,542
2020-05-17,7019,3507,548
2020-05-18,7201,3625,555
2020-05-19,7377,3746,561
2020-05-20,7542,3968,568
2020-05-21,7728,4062,575
2020-05-22,7918,4256,582
2020-05-23,8113,4426,592
2020-05-24,8306,4784,600
2020-05-25,8503,4747,609
2020-05-26,8697,4918,617
2020-05-27,8857,5129,623
2020-05-28,8997,5277,630
2020-05-29,9134,5422,638
2020-05-30,9267,5549,646
2020-05-31,9394,5748,653
2020-06-01,9513,5894,661
2020-06-02,9626,6067,667
2020-06-03,9733,6218,673
2020-06-04,9831,6297,681
2020-06-05,9935,6453,690
2020-06-06,10050,6631,698
2020-06-07,10154,6717,707
2020-06-08,10265,6799,715
2020-06-09,10382,6951,724
2020-06-10,10484,7074,732
2020-06-11,10589,7255,741
2020-06-12,10698,7322,751
2020-06-13,10810,7420,760
2020-06-14,10919,7606,767
2020-06-15,11031,7735,777
2020-06-16,11147,7842,788
2020-06-17,11268,7943,799
2020-06-18,11385,8078,811
2020-06-19,11504,8196,825
2020-06-20,11631,8324,837
2020-06-21,11771,8422,845
2020-06-22,11920,8559,852
2020-06-23,12076,8674,861
2020-06-24,12248,8792,869
2020-06-25,12445,8920,878
2020-06-26,12685,9066,885
2020-06-27,12968,9202,892
2020-06-28,13273,9371,897
2020-06-29,13571,9674,905
2020-06-30,13907,9897,912
2020-07-01,14272,10040,920
2020-07-02,14657,10342,928
2020-07-03,15070,10832,937
2020-07-04,15500,11181,946
2020-07-05,15941,11492,952
2020-07-06,16404,11884,959
2020-07-07,16879,12094,968
2020-07-08,17348,12329,978
2020-07-09,17808,12637,988
2020-07-10,18242,13124,996
2020-07-11,18712,13124,1004
2020-07-12,19195,13743,1011
2020-07-13,19689,14019,1018
2020-07-14,20216,14295,1028
2020-07-15,20770,14792,1040
2020-07-16,21355,15107,1052
2020-07-17,21948,15430,1057
2020-07-18,22549,15744,1068
2020-07-19,23084,16051,1078
2020-07-20,23691,16400,1087
2020-07-21,24278,16646,1100
2020-07-22,24872,16983,1111
2020-07-23,25484,17369,1124
2020-07-24,26159,17369,1136
2020-07-25,26764,18076,1146
2020-07-26,27357,18088,1155
2020-07-27,27973,18837,1163
2020-07-28,28615,19233,1174
2020-07-29,29229,19592,1186
2020-07-30,29831,20082,1200
2020-07-31,30394,20537,1210
2020-08-01,30950,20988,1223
2020-08-02,31465,21419,1231
2020-08-03,31972,21901,1239
2020-08-04,32504,22375,1248
2020-08-05,33055,22802,1261
2020-08-06,33626,23238,1273
2020-08-07,34155,23667,1282
2020-08-08,34693,24083,1293
2020-08-09,35160,24506,1302
2020-08-10,35712,24920,1312
2020-08-11,36204,25263,1322
2020-08-12,36699,25627,1333
2020-08-13,37187,26004,1341
2020-08-14,37664,26308,1351
2020-08-15,38133,26644,1360
2020-08-16,38583,27017,1370
2020-08-17,39025,27347,1379
2020-08-18,39444,27653,1391
2020-08-19,39847,27971,1402
2020-08-20,40258,28281,1411
2020-08-21,40667,28587,1418
2020-08-22,41068,28874,1424
2020-08-23,41460,29142,1435
2020-08-24,41858,29369,1446
2020-08-25,42228,29587,1456
2020-08-26,42619,29886,1465
2020-08-27,43016,30157,1475
2020-08-28,43403,30436,1483
2020-08-29,43781,30717,1491
2020-08-30,44146,30978,1501
2020-08-31,44494,31244,1510
2020-09-01,44833,31493,1518
2020-09-02,45158,31746,1523
2020-09-03,45469,32006,1529
2020-09-04,45773,32259,1539
2020-09-05,46071,32481,1549
2020-09-06,46364,32745,1556
2020-09-07,46653,32985,1562
2020-09-08,46938,33183,1571
2020-09-09,47216,33379,1581
2020-09-10,47488,33562,1591
2020-09-11,47752,33723,1599
2020-09-12,48007,33875,1605
2020-09-13,48254,34037,1612
2020-09-14,48496,34204,1620
2020-09-15,48734,34385,1632
2020-09-16,48966,34517,1645
2020-09-17,49194,34675,1654
2020-09-18,49413,34818,1659
2020-09-19,49623,34923,1665
2020-09-20,49826,35047,1672
2020-09-21,50023,35180,1679
2020-09-22,50214,35307,1689
2020-09-23,50400,35428,1698
2020-09-24,50579,35544,1703
2020-09-25,50754,35654,1707
2020-09-26,50914,35756,1711
2020-09-27,51067,35860,1714
2020-09-28,51213,35962,1719
2020-09-29,51368,36063,1726
2020-09-30,51530,36174,1736
2020-10-01,51690,36282,1741
2020-10-02,51847,36385,1749
2020-10-03,51995,36482,1756
2020-10-04,52136,36578,1760
2020-10-05,52270,36672,1768
2020-10-06,52399,36763,1768
2020-10-07,52520,36857,1771
2020-10-08,52658,36958,1783
2020-10-09,52804,37067,1789
2020-10-10,52940,37170,1795
2020-10-11,53072,37170,1801
2020-10-12,53325,37382,1809
2020-10-13,53399,37492,1818
2020-10-14,53584,37603,1827
2020-10-15,53777,37603,1827
2020-10-16,53998,37856,1841
2020-10-17,54203,37971,1846
2020-10-18,54402,38088,1856
2020-10-19,54616,38215,1865
2020-10-20,54829,38346,1873
2020-10-21,55081,38482,1880
2020-10-22,55357,38618,1888
2020-10-23,55630,38788,1897
2020-10-24,55880,38932,1907
2020-10-25,56143,39095,1914
2020-10-26,56419,39273,1922
2020-10-27,56706,39444,1931
2020-10-28,57026,39635,1941
2020-10-29,57332,39635,1949
2020-10-30,57651,40014,1956
2020-10-31,57942,40201,1964
2020-11-01,58272,40395,1973
2020-11-02,58574,40577,1980
2020-11-03,58979,40577,1980
2020-11-04,59527,41001,1999
2020-11-05,60169,41244,2011
2020-11-06,60800,41510,2024
2020-11-07,61381,41783,2036
2020-11-08,62051,42037,2048
2020-11-09,62693,42325,2062
2020-11-10,63446,42626,2077
2020-11-11,64257,42980,2093
2020-11-12,65108,42980,2111
2020-11-13,65975,43779,2124
2020-11-14,66819,44199,2139
2020-11-15,67679,44633,2154
2020-11-16,68589,45148,2168
2020-11-17,69591,45148,2186
2020-11-18,70629,46326,2206
2020-11-19,71652,46962,2224
2020-11-20,72755,47581,2236
2020-11-21,73774,48183,2255
2020-11-22,74862,48794,2272
2020-11-23,75867,49421,2294
2020-11-24,77000,50070,2309
2020-11-25,78025,50712,2329
2020-11-26,79110,51334,2352
2020-11-27,80168,51946,2372
2020-11-28,81212,52568,2393
2020-11-29,82221,53204,2410
2020-11-30,83199,53809,2431
2020-12-01,84152,54405,2447
2020-12-02,85084,54990,2464
2020-12-03,85927,55538,2480
2020-12-04,86730,56079,2492
2020-12-05,87502,56617,2501
2020-12-06,88252,57146,2516
2020-12-07,88825,57648,2527
2020-12-08,89416,58146,2539
2020-12-09,90014,58146,2554
2020-12-10,90579,59135,2564
2020-12-11,91121,59590,2575
2020-12-12,91638,60028,2584
2020-12-13,92102,60457,2596
2020-12-14,92597,60888,2609
2020-12-15,93065,61307,2623
2020-12-16,93507,61700,2631
2020-12-17,93933,62089,2640
2020-12-18,94371,62487,2647
2020-12-19,94781,62869,2659
2020-12-20,95203,63260,2666
2020-12-21,95659,63644,2675
2020-12-22,96069,64020,2687
2020-12-23,96549,64401,2696
2020-12-24,97007,64777,2705
2020-12-25,97441,65144,2716
2020-12-26,97857,65505,2722
2020-12-27,98249,65862,2728
2020-12-28,98631,66214,2737
2020-12-29,98988,66550,2745
2020-12-30,99311,66855,2751
2020-12-31,99610,67127,2756
2021-01-01,99897,67395,2762
2021-01-02,100159,67611,2769
2021-01-03,100408,67808,2772
2021-01-04,100645,67999,2777
2021-01-05,100873,68185,2782
2021-01-06,101120,68383,2786
2021-01-07,101382,68589,2792
2021-01-08,101657,68802,2798
2021-01-09,101913,69011,2803
2021-01-10,102144,69212,2807
2021-01-11,102369,69403,2812
2021-01-12,102641,69608,2816
2021-01-13,102860,69791,2819
2021-01-14,103127,69992,2822
2021-01-15,103381,70188,2827
2021-01-16,103611,70373,2831
2021-01-17,103833,70554,2836
2021-01-18,104092,70747,2840
2021-01-19,104341,70933,2843
2021-01-20,104606,71127,2849
2021-01-21,104852,71343,2853
2021-01-22,105124,71552,2856
2021-01-23,105369,71755,2861
2021-01-24,105596,71945,2863
2021-01-25,105854,72143,2866
2021-01-26,106097,72336,2871
2021-01-27,106359,72538,2877
2021-01-28,106610,72745,2881
2021-01-29,106887,72956,2884
2021-01-30,107122,73152,2888
2021-01-31,107339,73344,2891
2021-02-01,107578,73530,2894
2021-02-02,107841,73732,2898
2021-02-03,108116,73940,2900
2021-02-04,108381,74136,2904
2021-02-05,108629,74330,2909
2021-02-06,108629,74330,2909
2021-02-07,109088,74692,2914
2021-02-08,109313,74871,2918
2021-02-09,109559,75057,2924
2021-02-10,109782,75243,2926
2021-02-11,110049,75436,2930
2021-02-12,110303,75628,2932
2021-02-13,110513,75816,2935
2021-02-14,110711,75999,2939
2021-02-15,110894,76168,2943
2021-02-16,111069,76330,2945
2021-02-17,111247,76489,2947
2021-02-18,111418,76640,2950
2021-02-19,111600,76797,2954
2021-02-20,111764,76940,2958
2021-02-21,111917,77076,2961
2021-02-22,112094,77225,2964
2021-02-23,112279,77382,2967
2021-02-24,112461,77537,2970
2021-02-25,112622,77683,2973
2021-02-26,112805,77842,2977
2021-02-27,112960,77976,2979
2021-02-28,113092,78098,2983
2021-03-01,113255,78234,2987
2021-03-02,113430,78377,2991
2021-03-03,113593,78524,2996
2021-03-04,113761,78672,3002
2021-03-05,113948,78824,3007
2021-03-06,114104,78946,3010
2021-03-07,114234,79064,3013
2021-03-08,114382,79187,3018
2021-03-09,114543,79319,3022
2021-03-10,114681,79428,3026
2021-03-11,114851,79556,3028
2021-03-12,115008,79672,3031
2021-03-13,115143,79783,3034
2021-03-14,115265,79887,3036
2021-03-15,115410,79994,3040
2021-03-16,115540,80103,3045
2021-03-17,115688,80219,3048
2021-03-18,115842,80347,3051
2021-03-19,115970,80455,3053
2021-03-20,116066,80566,3055
2021-03-21,116157,80659,3057
2021-03-22,116255,80887,3061
2021-03-23,116349,80981,3066
2021-03-24,116438,81065,3069
2021-03-25,116543,81065,3071
2021-03-26,116657,81160,3074
2021-03-27,116750,81242,3077
2021-03-28,116836,81316,3080
2021-03-29,116946,81349,3084
2021-03-30,117061,81442,3089
2021-03-31,117192,81538,3093
2021-04-01,117304,81632,3096
2021-04-02,117429,81729,3099
2021-04-03,117524,81813,3102
2021-04-04,117622,81896,3105
2021-04-05,117739,81994,3108
2021-04-06,117879,82096,3112
2021-04-07,118004,82192,3116
2021-04-08,118116,82289,3119
2021-04-09,118251,82392,3123
2021-04-10,118378,82493,3126
2021-04-11,118516,82600,3130
2021-04-12,118645,82704,3134
2021-04-13,118799,82813,3137
2021-04-14,118975,82929,3141
2021-04-15,119142,83048,3144
2021-04-16,119323,83169,3148
2021-04-17,119486,83286,3152
2021-04-18,119642,83397,3155
2021-04-19,119805,83514,3160
2021-04-20,119992,83636,3165
2021-04-21,120174,83765,3172
2021-04-22,120363,83900,3181
2021-04-23,120562,84038,3190
2021-04-24,120736,84167,3198
2021-04-25,120922,84299,3207
2021-04-26,121112,84440,3217
2021-04-27,121344,84598,3225
2021-04-28,121580,84745,3234
2021-04-29,121866,84940,3244
2021-04-30,122108,85108,3253
2021-05-01,122311,85249,3261
2021-05-02,122522,85398,3270
2021-05-03,122717,85534,3280
2021-05-04,122999,85693,3289
2021-05-05,123272,85869,3299
2021-05-06,123473,86007,3307
2021-05-07,123692,86149,3315
2021-05-08,123900,86280,3321
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0,0,0
2020-01-31,0,0,0
2020-02-01,0,0,0
2020-02-02,0,0,0
2020-02-03,0,0,0
2020-02-04,0,0,0
2020-02-05,0,0,0
2020-02-06,0,0,0
2020-02-07,0,0,0
2020-02-08,0,0,0
2020-02-09,0,0,0
2020-02-10,0,0,0
2020-02-11,0,0,0
2020-02-12,0,0,0
2020-02-13,0,0,0
2020-02-14,0,0,0
2020-02-15,0,0,0
2020-02-16,0,0,0
2020-02-17,0,0,0
2020-02-18,0,0,0
2020-02-19,0,0,0
2020-02-20,0,0,0
2020-02-21,0,0,0
2020-02-22,0,0,0
2020-02-23,0,0,0
2020-02-24,0,0,0
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,1,0,0
2020-03-03,1,0,0
2020-03-04,1,0,0
2020-03-05,1,0,0
2020-03-06,1,0,0
2020-03-07,1,0,0
2020-03-08,1,0,0
2020-03-09,1,0,0
2020-03-10,1,0,0
2020-03-11,1,0,0
2020-03-12,1,1,0
2020-03-13,1,0,0
2020-03-14,1,1,0
2020-03-15,1,1,0
2020-03-16,2,1,0
2020-03-17,39,1,0
2020-03-18,39,1,0
2020-03-19,53,1,0
2020-03-20,75,1,0
2020-03-21,88,1,0
2020-03-22,113,1,1
2020-03-23,133,1,1
2020-03-24,164,1,1
2020-03-25,188,1,1
2020-03-26,224,1,3
2020-03-27,267,1,3
2020-03-28,308,1,3
2020-03-29,334,1,6
2020-03-30,370,10,8
2020-03-31,376,10,12
2020-04-01,390,10,14
2020-04-02,428,10,15
2020-04-03,439,16,16
2020-04-04,466,21,17
2020-04-05,501,26,18
2020-04-06,525,31,21
2020-04-07,545,39,22
2020-04-08,564,52,23
2020-04-09,583,58,25
2020-04-10,601,71,26
2020-04-11,601,71,26
2020-04-12,638,128,29
2020-04-13,646,128,29
2020-04-14,659,128,31
2020-04-15,673,169,33
2020-04-16,673,169,33
2020-04-17,696,191,35
2020-04-18,704,205,35
2020-04-19,713,235,36
2020-04-20,717,248,37
2020-04-21,717,282,37
2020-04-22,723,309,37
2020-04-23,723,333,37
2020-04-24,731,344,40
2020-04-25,738,344,40
2020-04-26,738,344,40
2020-04-27,743,385,40
2020-04-28,743,398,41
2020-04-29,743,423,42
2020-04-30,745,468,42
2020-05-01,745,468,43
2020-05-02,747,472,44
2020-05-03,748,493,45
2020-05-04,750,499,45
2020-05-05,751,514,46
2020-05-06,751,521,46
2020-05-07,752,526,47
2020-05-08,752,537,47
2020-05-09,754,545,48
2020-05-10,755,550,48
2020-05-11,755,550,48
2020-05-12,758,568,48
2020-05-13,760,576,49
2020-05-14,761,596,49
2020-05-15,761,604,49
2020-05-16,761,615,51
2020-05-17,761,617,51
2020-05-18,761,624,51
2020-05-19,761,628,51
2020-05-20,762,639,51
2020-05-21,762,639,51
2020-05-22,762,652,51
2020-05-23,762,653,51
2020-05-24,762,653,51
2020-05-25,763,663,51
2020-05-26,763,676,51
2020-05-27,763,676,51
2020-05-28,763,681,51
2020-05-29,764,684,51
2020-05-30,764,692,51
2020-05-31,764,694,51
2020-06-01,765,698,51
2020-06-02,844,733,51
2020-06-03,851,735,51
2020-06-04,852,738,51
2020-06-05,852,741,51
2020-06-06,852,741,51
2020-06-07,852,744,51
2020-06-08,852,751,51
2020-06-09,852,757,51
2020-06-10,852,759,51
2020-06-11,852,780,51
2020-06-12,853,781,51
2020-06-13,853,781,51
2020-06-14,853,781,51
2020-06-15,853,789,51
2020-06-16,854,789,52
2020-06-17,854,791,52
2020-06-18,855,792,52
2020-06-19,855,792,52
2020-06-20,855,792,52
2020-06-21,855,792,52
2020-06-22,855,796,52
2020-06-23,855,797,52
2020-06-24,855,797,52
2020-06-25,855,797,52
2020-06-26,855,799,52
2020-06-27,855,799,52
2020-06-28,855,799,52
2020-06-29,855,799,52
2020-06-30,855,799,52
2020-07-01,855,799,52
2020-07-02,855,800,52
2020-07-03,855,800,52
2020-07-04,855,800,52
2020-07-05,855,800,52
2020-07-06,855,800,52
2020-07-07,855,800,52
2020-07-08,855,802,52
2020-07-09,855,802,52
2020-07-10,855,803,52
2020-07-11,855,803,52
2020-07-12,855,803,52
2020-07-13,858,803,52
2020-07-14,861,803,52
2020-07-15,862,803,52
2020-07-16,877,803,52
2020-07-17,880,803,52
2020-07-18,880,803,52
2020-07-19,880,803,52
2020-07-20,884,803,52
2020-07-21,884,803,52
2020-07-22,889,803,52
2020-07-23,889,803,52
2020-07-24,897,803,52
2020-07-25,897,803,52
2020-07-26,897,803,52
2020-07-27,907,803,52
2020-07-28,907,803,52
2020-07-29,918,804,52
2020-07-30,922,806,52
2020-07-31,925,807,52
2020-08-01,925,807,52
2020-08-02,925,807,52
2020-08-03,937,821,52
2020-08-04,939,825,52
2020-08-05,939,825,52
2020-08-06,944,828,52
2020-08-07,955,839,52
2020-08-08,955,839,52
2020-08-09,955,839,52
2020-08-10,963,839,52
2020-08-11,963,839,52
2020-08-12,977,855,53
2020-08-13,981,858,53
2020-08-14,989,863,53
2020-08-15,989,863,53
2020-08-16,989,863,53
2020-08-17,1005,869,53
2020-08-18,1005,869,53
2020-08-19,1024,875,53
2020-08-20,1024,875,53
2020-08-21,1045,875,53
2020-08-22,1045,875,53
2020-08-23,1045,875,53
2020-08-24,1060,877,53
2020-08-25,1060,877,53
2020-08-26,1098,893,53
2020-08-27,1098,893,53
2020-08-28,1124,902,53
2020-08-29,1124,902,53
2020-08-30,1124,902,53
2020-08-31,1176,908,53
2020-09-01,1184,908,53
2020-09-02,1199,909,53
2020-09-03,1199,909,53
2020-09-04,1215,928,53
2020-09-05,1215,928,53
2020-09-06,1215,928,53
2020-09-07,1261,934,53
2020-09-08,1261,934,53
2020-09-09,1301,938,53
2020-09-10,1301,938,53
2020-09-11,1344,943,53
2020-09-12,1344,943,53
2020-09-13,1344,943,53
2020-09-14,1438,945,53
2020-09-15,1438,945,53
2020-09-16,1483,1054,53
2020-09-17,1483,1054,53
2020-09-18,1564,1164,53
2020-09-19,1564,1164,53
2020-09-20,1564,1164,53
2020-09-21,1681,1199,53
2020-09-22,1681,1199,53
2020-09-23,1753,1203,53
2020-09-24,1753,1203,53
2020-09-25,1836,1263,53
2020-09-26,1836,1263,53
2020-09-27,1836,1263,53
2020-09-28,1966,1265,53
2020-09-29,1966,1265,53
2020-09-30,2050,1432,53
2020-10-01,2050,1432,53
2020-10-02,2110,1540,53
2020-10-03,2110,1540,53
2020-10-04,2110,1540,53
2020-10-05,2370,1615,53
2020-10-06,2370,1615,53
2020-10-07,2568,1715,53
2020-10-08,2568,1715,54
2020-10-09,2696,1814,55
2020-10-10,2696,1814,55
2020-10-11,2696,1814,55
2020-10-12,2995,1928,57
2020-10-13,2995,1928,57
2020-10-14,3190,2011,59
2020-10-15,3190,2011,59
2020-10-16,3377,2057,59
2020-10-17,3377,2057,59
2020-10-18,3377,2057,59
2020-10-19,3623,2273,62
2020-10-20,3623,2273,62
2020-10-21,3811,2470,63
2020-10-22,3811,2470,63
2020-10-23,4038,2729,69
2020-10-24,4038,2729,69
2020-10-25,4038,2729,69
2020-10-26,4325,2957,72
2020-10-27,4410,3029,72
2020-10-28,4517,3144,72
2020-10-29,4567,3260,73
2020-10-30,4665,3377,75
2020-10-31,4756,3475,75
2020-11-01,4825,3475,75
2020-11-02,4888,3548,75
2020-11-03,4910,3627,75
2020-11-04,5045,3734,75
2020-11-05,5135,3858,75
2020-11-06,5135,3858,75
2020-11-07,5319,4043,75
2020-11-08,5383,4248,75
2020-11-09,5437,4332,75
2020-11-10,5477,4405,75
2020-11-11,5567,4488,75
2020-11-12,5616,4585,75
2020-11-13,5725,4675,75
2020-11-14,5725,4675,75
2020-11-15,5872,4747,76
2020-11-16,5914,4830,76
2020-11-17,5951,4965,76
2020-11-18,6018,5055,76
2020-11-19,6066,5127,76
2020-11-20,6142,5239,76
2020-11-21,6207,5290,76
2020-11-22,6256,5358,76
2020-11-23,6304,5405,76
2020-11-24,6351,5503,76
2020-11-25,6428,5542,76
2020-11-26,6534,5649,76
2020-11-27,6610,5710,76
2020-11-28,6610,5710,76
2020-11-29,6712,5794,76
2020-11-30,6745,5873,76
2020-12-01,6790,5940,76
2020-12-02,6842,5988,76
2020-12-03,6904,6066,77
2020-12-04,6955,6130,77
2020-12-05,7005,6171,78
2020-12-06,7050,6238,78
2020-12-07,7084,6293,78
2020-12-08,7127,6367,78
